title,details,type,type_id,host,date,time,location,link
Sleight of Hand in the Student Wellness Center Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Thursday from 6:00pm - 7:00pm in the Student Wellness Center, Room 129, the Oasis. Open to all Duke Students, faculty, and staff.Want to bring a group? Feel free to drop in!",Health/Wellness,1,Student Wellness Center,"Thu, Oct 5, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135983
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Thursday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Thu, Oct 5, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2146470
Paint Night on East Campus,"Our weekly paint nights are a calming space for you to take time out of your busy week to be creative, destress, and have fun. Paint night is designed for people of all artistic levels: the most important thing is to enjoy yourself. Bring your friends, or come on your own, everyone is welcome! All painting supplies will be provided.",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",7 PM – 8:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217297
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Wednesday from 6:30pm - 7:30pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Want to bring a group, feel free to stop by!",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135796
Knitting in the Student Wellness Center Oasis,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135966
Social Host Workshop,"Social Hosts are members of the Duke community that are required to be present at all on-campus events where alcohol is present. Social Hosts are sober, active bystanders that assist in promoting safe, social behaviors to ensure that the event ends well for all those attending.What will this workshop cover?Your role as a Social Host.How you can promote safe, social behaviors.How your organization can host a safe and successful event.The risks associated with alcohol and other substance use.Skills to address potentially dangerous and questionable behavior among your guests.Resources that can help support your group.Hands-only CPR & controlled bleeding.Social Host RequirementsAs a Social Host, you must remain sober before and during your shift.For all events involving alcohol there must be one (1) Social Host for every 25 expected attendees.The name(s) of each Social Host must be submitted via DukeGroups when registering your event involving alcohol.",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",5:30 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2152385
TeaGather with CommuniTEA,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.TeaGather takes place weekly in Oasis West on Wednesday 4:00-5:00pm.",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2136025
Wellness Walk on East Campus,"Wind down with a walk around the East Campus loop with your fellow classmates! You can walk and talk, walk and listen to music, or simply just walk!We will meet at Brodie Gym and will finish with a quick stretch on the East Campus Quad.",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",4:30 PM – 5:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217254
Origami With Music on East Campus,"Come take an afternoon study break and practice origami! Origami requires concentration and focus, which helps to calm the mind and reduce anxiety. The repetitive folding of paper can also be meditative, similar to the practice of yoga or mindfulness meditation. This wellness session will emphasize the importance of de-stressing and being in the present moment, along with the sound of calming music in the background to facilitate a relaxing environment. Join us at the East Campus Oasis, Room 109 on Wednesdays from 3:00-4:00pm!",Health/Wellness,1,Student Wellness Center,"Wed, Oct 4, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2220042
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135428
Brushed Calligraphy on East Campus,"Have you tried calligraphy before? Join us for a captivating journey into the world of brush lettering, where different kinds of brushes and pens are offered to transform the words into art. Let's unlock the artistry of elegant writing with Brushed Calligraphy!",Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217190
Global Conversations in The Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary.Questions? Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2106637
Meditation Practices in the Wellness Center,This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.,Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2137272
Meditation Practices in the Wellness Center,This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.,Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2138070
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided. This group meets every Tuesday from 2:00 PM-2:50 PM in the Student Wellness Center Room 148.,Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",2 PM – 2:50 PM EDT (GMT-4),"Student Wellness Center | Room 148 | Behind the Pharmacy 305 Towerview Rd, Durham, NC 27708, United States",https://dukegroups.com/events/rsvp?id=2133739
PPGA x Caraway Tabling,Join us for another Caraway collaboration!!! We'll be tabling on BC Plaza giving out condoms and information about Caraway on 10/4 from 10am-1pm.,Health/Wellness,1,Planned Parenthood Generation Action Duke,"Tue, Oct 3, 2023",10 AM – 1 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2221984
Birding for Mindfulness,"Did you know on any given day you can encounter an astonishing variety of wild animals right on campus? It's true, and I'm not just talking about bugs. Or squirrels, although I love those little acorn spreaders. I'm talking about birds.In this session we will seek the liveliness of the world around us. Specifically, we will go to those underexplored margins of campus to kick up jewels that were there all along. And no, not to take, but to appreciate within context. To be mindful of our multispecies existence. To notice the unnoticed and reflect on life on earth. Oh yeah, and to see cool birds!Binoculars will be provided but bring your own if you have them!",Health/Wellness,1,Student Wellness Center,"Tue, Oct 3, 2023",9 AM – 10 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2137285
Duke Overdose & Prevention Education,"You have heard about Fentanyl and Narcan, but do you know if you should be concerned and how to help? We are offering this training so you can have a heads-up on Duke's plans to mitigate risk of current, prevalent recreational substances. We will review both Duke and National trends, as well as describe Duke's approach to prevention. Come add to the discussion!",Health/Wellness,1,Student Wellness Center,"Mon, Oct 2, 2023",7 PM – 8 PM EDT (GMT-4),"Student Wellness Center | Room 148 | Behind the Pharmacy 305 Towerview Rd, Durham, NC 27708",https://dukegroups.com/events/rsvp?id=2145739
Mental Health in the Latinx Community Event (ft. El Futuro),"This event, featuring El Futuro, will discuss topics relating to mental health in the Latinx Community. El Futuro is an organization that seeks to provide services and trainings related to mental health and substance abuse, particularly to Latinx immigrant families.",Health/Wellness,1,Minority Association of Pre-Medical Students,"Mon, Oct 2, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2224046
"Wisdom of the Herd (horses): An Innovative Path to Mindfulness, Self-Awareness, Social Intelligence","(This is a 5-week therapy group, Contact CAPS 919-660-1000 for pre-group meeting before September 25). Equine-assisted psychotherapy is an innovative and evidence-based approach to improve your well-being. You will learn mindful skills to calm and connect with your mind and body through experiential exercises with horses on a farm. Further, horses are herd animals providing opportunities for participants to explore relationships. You will have many opportunities to explore and learn your interpersonal dynamics/patterns, as well as practice new behaviors while interacting with horses.",Health/Wellness,1,Student Wellness Center,"Mon, Oct 2, 2023",5 PM – 7:15 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2177326
Crafting on East Campus,"Give yourself the time to embark on a crafting project that allows you to be creative! This session invites you to make something that you can take with you as an ongoing reminder of how important it is to lean into your imagination. Materials will be provided, no experience necessary!",Health/Wellness,1,Student Wellness Center,"Mon, Oct 2, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2216404
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation). Each class will include mindfulness & breath control techniques, warm up movements to activate the body, a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical, mental, and spiritual well-being.This group meets every Monday from 11:00 am-12:00 pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Oct 2, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135440
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation). Each class will include mindfulness & breath control techniques, warm up movements to activate the body, a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical, mental, and spiritual well-being.This group meets every Monday from 11:00 am-12:00 pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Oct 2, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135451
First Semester MMA Practice,Club practice for Duke MMA,Health/Wellness,1,Duke MMA,"Sun, Oct 1, 2023",10 AM – 12 AM EDT (GMT-4),United Thai Boxing & MMA,https://dukegroups.com/events/rsvp?id=2174507
Personal Training Demo Days: Deadlifts,Demo Days for Deadlifting is a hands-on workshop to teach participants how to Deadlift or give tips on form for those that have some experience. This is led by Duke Certified Personal Trainers. Come learn and let them share their expertise. Space is limited. Pre-registration is required on MyRec.,Health/Wellness,1,Duke Rec & PE,"Sat, Sep 30, 2023",1 PM – 2 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2215576
Spikeball Tournament,Spikeball tournament to encourage college students on incorporating exercise into their daily routines for stress relief and improved mental health. Also giving resources on with advice on how to incorporate physical activity into daily routine and take care of themselves physically in college.,Health/Wellness,1,NeuroCare,"Sat, Sep 30, 2023",12 PM – 5 PM EDT (GMT-4),K-Ville,https://dukegroups.com/events/rsvp?id=2213352
Pilates Demo Days,Demo Days for Pilates is a hands-on workshop to teach participants how pilates training using reformers and more can help improve your everyday life. This is led by Duke Certified Personal Trainers. Come learn and let them share their expertise. Space is limited. Pre-registration is required on MyRec.,Health/Wellness,1,Duke Rec & PE,"Sat, Sep 30, 2023",12 PM – 1 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2207424
Restorative Yoga on East Campus,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use",Health/Wellness,1,Student Wellness Center,"Fri, Sep 29, 2023",3:30 PM – 4:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2216812
Restorative Yoga on East Campus,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use",Health/Wellness,1,Student Wellness Center,"Fri, Sep 29, 2023",3:30 PM – 4:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217202
Social Host Workshop,"Social Hosts are members of the Duke community that are required to be present at all on-campus events where alcohol is present. Social Hosts are sober, active bystanders that assist in promoting safe, social behaviors to ensure that the event ends well for all those attending.What will this workshop cover?Your role as a Social Host.How you can promote safe, social behaviors.How your organization can host a safe and successful event.The risks associated with alcohol and other substance use.Skills to address potentially dangerous and questionable behavior among your guests.Resources that can help support your group.Hands-only CPR & controlled bleeding.Social Host RequirementsAs a Social Host, you must remain sober before and during your shift.For all events involving alcohol there must be one (1) Social Host for every 25 expected attendees.The name(s) of each Social Host must be submitted via DukeGroups when registering your event involving alcohol.",Health/Wellness,1,Student Wellness Center,"Fri, Sep 29, 2023",3 PM – 4:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2152384
Vinyasa Yoga,"A Vinyasa flow class is a gentle yoga class for all levels that combines both yoga postures and breathing techniques. The goal of the class is to help people feel better in both their body and their mind.┬áThis class is open to all Duke students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Fri, Sep 29, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2154025
Coloring and Coffee on East Campus,"This moment of mindfulness aims to combine these two things in a care-free, fun, interactive program for first-year students and the larger Duke community. Coffee and Coloring offers a space for students to decompress and learn about the art of coffee making and brewing while enjoying the East Oasis space. We hope this program pushes students to explore what wellness can look like for them at Duke while making new friends and exploring a new potential hobby.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",7 PM – 8 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217308
Creative Writing,"Join Creative Writing to help you relax, have a moment of peace during your week, and build resilience while finding strength and community in sharing your stories through writing. Writing is a mindful activity that encourages expressing your emotions, thinking introspectively, sharing your gratitude, and having fun through poetry, short stories, and more!This group meets every Thursday from 6:30-7:30pm in the Wellness Center Room 148. Open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2159614
Sleight of Hand in the Student Wellness Center Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Thursday from 6:00pm - 7:00pm in the Student Wellness Center, Room 129, the Oasis. Open to all Duke Students, faculty, and staff.Want to bring a group? Feel free to drop in!",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135982
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Thursday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2146469
Guided Meditation in the Wellness Center,"**ROOM CHANGE TO 144**This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 4:00pm - 5:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135998
Social Host Workshop,"Social Hosts are members of the Duke community that are required to be present at all on-campus events where alcohol is present. Social Hosts are sober, active bystanders that assist in promoting safe, social behaviors to ensure that the event ends well for all those attending.What will this workshop cover?Your role as a Social Host.How you can promote safe, social behaviors.How your organization can host a safe and successful event.The risks associated with alcohol and other substance use.Skills to address potentially dangerous and questionable behavior among your guests.Resources that can help support your group.Hands-only CPR & controlled bleeding.Social Host RequirementsAs a Social Host, you must remain sober before and during your shift.For all events involving alcohol there must be one (1) Social Host for every 25 expected attendees.The name(s) of each Social Host must be submitted via DukeGroups when registering your event involving alcohol.",Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",4 PM – 5:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2152383
Drum Circle: Train the Trainer,Come and learn how to facilitate a circle using drumming as the instrument to engage everyone. Have fun and learn to lead.All students who want to lead are welcome.,Health/Wellness,1,Student Wellness Center,"Thu, Sep 28, 2023",2:30 PM – 3:30 PM EDT (GMT-4),Student Wellness Center Room 148,https://dukegroups.com/events/rsvp?id=2218944
Paint Night on East Campus,"Our weekly paint nights are a calming space for you to take time out of your busy week to be creative, destress, and have fun. Paint night is designed for people of all artistic levels: the most important thing is to enjoy yourself. Bring your friends, or come on your own, everyone is welcome! All painting supplies will be provided.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",7 PM – 8:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217290
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Wednesday from 6:30pm - 7:30pm in Room 148 of the Student Wellness Center. Open to all Duke Students, faculty, and staff. LOCATION CHANGE ON 9/27 TO ROOM 144!Want to bring a group, feel free to stop by!",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135795
Drumming with Dean Blackshear,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others; facilitated by Dean Blackshear. No experience necessary- drums and fun are provided! Free T-shirts will be provided!",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2218881
Knitting in the Student Wellness Center Oasis,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",6 PM – 7 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135965
TeaGather with CommuniTEA,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.TeaGather takes place weekly in Oasis West on Wednesday 5:00-6:00pm.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2136024
DuWell Paint Night in the Student Wellness Center,"Student Wellness Center | Room 148 | Behind Pharmacy305 Towerview Rd, Durham, NC 27708, United States",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",5 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2137294
Wellness Walk on East Campus,"Wind down with a walk around the East Campus loop with your fellow classmates! You can walk and talk, walk and listen to music, or simply just walk!We will meet at Brodie Gym and will finish with a quick stretch on the East Campus Quad.",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",4:30 PM – 5:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217242
Origami With Music on East Campus,"Come take an afternoon study break and practice origami! Origami requires concentration and focus, which helps to calm the mind and reduce anxiety. The repetitive folding of paper can also be meditative, similar to the practice of yoga or mindfulness meditation. This wellness session will emphasize the importance of de-stressing and being in the present moment, along with the sound of calming music in the background to facilitate a relaxing environment. Join us at the East Campus Oasis, Room 109 on Wednesdays from 3:00-4:00pm!",Health/Wellness,1,Student Wellness Center,"Wed, Sep 27, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2220015
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:30-6:30pm in Room 148. Open to all Duke Students, faculty, and staff. No registration or experience necessary. Limited yoga mats are available for use.",Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",5:30 PM – 6:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135427
Creative Writing on East Campus,"Join Creative Writing to help you relax, have a moment of peace during your week, and build resilience while finding strength and community in sharing your stories through writing. Writing is a mindful activity that encourages expressing your emotions, thinking introspectively, sharing your gratitude, and having fun through poetry, short stories, and more!Open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2217271
Global Conversations in The Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary.Questions? Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2106635
Mindfulness Practices in the Wellness Center,This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.,Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2137271
Mindfulness Practices in the Wellness Center,This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.,Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",3 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2138069
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided. This group meets every Tuesday from 2:00 PM-2:50 PM in the Student Wellness Center Room 148.,Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",2 PM – 2:50 PM EDT (GMT-4),"Student Wellness Center | Room 148 | Behind the Pharmacy 305 Towerview Rd, Durham, NC 27708, United States",https://dukegroups.com/events/rsvp?id=2133738
Birding for Mindfulness,"Did you know on any given day you can encounter an astonishing variety of wild animals right on campus? It's true, and I'm not just talking about bugs. Or squirrels, although I love those little acorn spreaders. I'm talking about birds.In this session we will seek the liveliness of the world around us. Specifically, we will go to those underexplored margins of campus to kick up jewels that were there all along. And no, not to take, but to appreciate within context. To be mindful of our multispecies existence. To notice the unnoticed and reflect on life on earth. Oh yeah, and to see cool birds!Binoculars will be provided but bring your own if you have them!",Health/Wellness,1,Student Wellness Center,"Tue, Sep 26, 2023",9 AM – 10 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2137284
GlobeMed GBM,"GlobeMed is a global health club, focused on raising awareness for current global health issues. We have weekly meetings to discuss such issues and collaborate to initiate action to potentially provide aid, such as our monthly campaigns.Food Provided (Donuts, Boba, and Guasaca)",Health/Wellness,1,GlobeMed at Duke,"Mon, Sep 25, 2023",7 PM – 8 PM EDT (GMT-4),Reuben Cooke 129,https://dukegroups.com/events/rsvp?id=2187138
Crafting in the Wellness Center,"Give yourself the time to embark on a crafting project that allows you to be creative! This session invites you to make something that you can take with you as an ongoing reminder of how important it is to lean into your imagination. Materials will be provided, no experience necessary!",Health/Wellness,1,Student Wellness Center,"Mon, Sep 25, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2138082
Crafting On East Campus,"Give yourself the time to embark on a crafting project that allows you to be creative! This session invites you to make something that you can take with you as an ongoing reminder of how important it is to lean into your imagination. Materials will be provided, no experience necessary!",Health/Wellness,1,Student Wellness Center,"Mon, Sep 25, 2023",5 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2216348
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation). Each class will include mindfulness & breath control techniques, warm up movements to activate the body, a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical, mental, and spiritual well-being.This group meets every Monday from 11:00 am-12:00 pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Sep 25, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135439
CLASS CANCELLED! Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation). Each class will include mindfulness & breath control techniques, warm up movements to activate the body, a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical, mental, and spiritual well-being.This group meets every Monday from 11:00 am-12:00 pm in Room 148. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Sep 25, 2023",11 AM – 12 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2135450
Learn to Lift,Learn to Lift workshops orient students to strength training through exercise demonstrations and professional advice from a Personal Trainer. Space is limited and pre-registration is required on MyRec.,Health/Wellness,1,Duke Rec & PE,"Sun, Sep 24, 2023",4 PM – 5 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=2207341
Group Fitness Classes,"Try out one of Rec & P.E.'s Group Fitness Classes! We offer 50 classes in a range of modalities such as dance, lifting, yoga and cycling. All classes are FREE to students and Rec & P.E. Members. Pre-registration is required and can be found by facility on MyRec and MyRec Mobile.",Health/Wellness,1,Duke Rec & PE,"Sun, Sep 24, 2023 11:00 AM –","Sat, Sep 30, 2023 10:00 AM EDT (GMT-4)",Wilson Recreation Center and Brodie Recreation Center,https://dukegroups.com/events/rsvp?id=2214887
